Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,First_diff,Nifty_Open,Nifty_High,Nifty_Low,Nifty_Close
07-12-2018,RELIANCE,EQ,1123.65,1129.45,1136.95,1108.35,1133.2,1133.8,1124.39,7214078,8.11E+14,-11.78,10644.8,10704.55,10599.35,10693.00
10-12-2018,RELIANCE,EQ,1133.8,1110,1114.3,1083.1,1085,1090.25,1091.18,9381544,1.02E+15,-33.21,10508.7,10558.85,10474.95,10488.00
11-12-2018,RELIANCE,EQ,1090.25,1066,1102.1,1055,1098,1097.55,1079.85,13494665,1.46E+15,-11.33,10350.05,10567.15,10333.85,10549.00
12-12-2018,RELIANCE,EQ,1097.55,1099,1113.5,1087.75,1110.9,1110.5,1099.51,12605431,1.39E+15,19.66,10591,10752.20,10560.80,10737.00
13-12-2018,RELIANCE,EQ,1110.5,1128,1128,1095.05,1105.75,1107.05,1110.87,9297518,1.03E+15,11.36,10810.75,10838.60,10749.50,10791.00
14-12-2018,RELIANCE,EQ,1107.05,1103.1,1114.9,1091.8,1110,1112.2,1107.1,7221324,7.99E+14,-3.77,10784.5,10815.75,10752.10,10805.00
17-12-2018,RELIANCE,EQ,1112.2,1115.95,1133,1111.5,1131.65,1129.9,1125.03,5064357,5.70E+14,17.93,10853.2,10900.35,10844.85,10888.00
18-12-2018,RELIANCE,EQ,1129.9,1123.3,1139,1120.5,1137.75,1136.4,1129.68,5870928,6.63E+14,4.65,10850.9,10915.40,10819.10,10908.00
19-12-2018,RELIANCE,EQ,1136.4,1141.5,1147.3,1133.2,1134.85,1136.8,1141.63,7368799,8.41E+14,11.95,10930.55,10985.15,10928.00,10967.00
20-12-2018,RELIANCE,EQ,1136.8,1121,1132.5,1116.15,1129.9,1128.45,1125.05,5764731,6.49E+14,-16.58,10885.2,10962.55,10880.05,10951.00
21-12-2018,RELIANCE,EQ,1128.45,1125,1131.25,1096,1098,1100.2,1109.5,8281941,9.19E+14,-15.55,10944.25,10963.65,10738.65,10754.00
24-12-2018,RELIANCE,EQ,1100.2,1100.9,1103.2,1086.55,1089.3,1089.15,1094.03,4144535,4.53E+14,-15.47,10780.9,10782.30,10649.25,10663.00
26-12-2018,RELIANCE,EQ,1089.15,1085.8,1100,1065.65,1099.7,1098.35,1081.5,7210059,7.80E+14,-12.53,10635.45,10747.50,10534.55,10729.00
27-12-2018,RELIANCE,EQ,1098.35,1107.2,1127,1104,1118.1,1120.2,1119.69,12478000,1.40E+15,38.19,10817.9,10834.20,10764.45,10779.00
28-12-2018,RELIANCE,EQ,1120.2,1125.5,1135.25,1121.2,1125.65,1125.55,1129.79,7666016,8.66E+14,10.1,10820.95,10893.60,10817.15,10859.00
31-12-2018,RELIANCE,EQ,1125.55,1130.95,1133.85,1116.2,1125.25,1121.25,1122.29,7222817,8.11E+14,-7.5,10913.2,10923.55,10853.20,10862.00
01-01-2019,RELIANCE,EQ,1121.25,1125.25,1127.3,1110.1,1120.5,1121,1119.01,4455850,4.99E+14,-3.28,10891.03,10909.45,10794.13,10827.00
02-01-2019,RELIANCE,EQ,1121,1114.5,1127,1101,1104.35,1106.4,1113.42,7144970,7.96E+14,-5.59,10868.85,10895.35,10735.05,10792.00
03-01-2019,RELIANCE,EQ,1106.4,1107.5,1114.6,1090.1,1090.3,1092.75,1101.37,7446457,8.20E+14,-12.05,10796.8,10814.05,10661.25,10672.25
04-01-2019,RELIANCE,EQ,1092.75,1097.4,1104.45,1081.1,1099.6,1098.65,1093.06,8465141,9.25E+14,-8.31,10699.7,10741.05,10628.65,10727.35
07-01-2019,RELIANCE,EQ,1098.65,1107,1118.45,1101,1104.9,1104.75,1110.32,5513559,6.12E+14,17.26,10804.85,10835.95,10750.15,10771.80
08-01-2019,RELIANCE,EQ,1104.75,1105.1,1109.95,1096,1101,1104.65,1103.82,5625153,6.21E+14,-6.5,10786.25,10818.45,10733.25,10802.15
09-01-2019,RELIANCE,EQ,1104.65,1112,1117,1098.7,1109.25,1110.75,1110.55,5766805,6.40E+14,6.73,10862.4,10870.40,10749.40,10855.15
10-01-2019,RELIANCE,EQ,1110.75,1107.75,1111,1103,1107.6,1107.5,1106.3,4080283,4.51E+14,-4.25,10859.35,10859.35,10801.80,10821.60
11-01-2019,RELIANCE,EQ,1107.5,1107.6,1113.8,1088.6,1095.5,1098.05,1099.31,6463903,7.11E+14,-6.99,10834.75,10850.15,10739.40,10794.95
14-01-2019,RELIANCE,EQ,1098.05,1095,1100.5,1086.4,1099,1096.8,1093.55,4111782,4.50E+14,-5.76,10807,10808.00,10692.35,10737.60
15-01-2019,RELIANCE,EQ,1096.8,1105,1132,1105,1130.95,1129.65,1124.77,10062875,1.13E+15,31.22,10777.55,10896.95,10777.55,10886.80
16-01-2019,RELIANCE,EQ,1129.65,1135,1145,1130.35,1136.5,1135.9,1139.05,6382777,7.27E+14,14.28,10899.65,10928.15,10876.90,10890.30
17-01-2019,RELIANCE,EQ,1135.9,1144.45,1147.9,1130,1133,1134.45,1139.3,7487963,8.53E+14,0.25,10920.85,10930.65,10844.65,10905.20
18-01-2019,RELIANCE,EQ,1134.45,1148.8,1189.9,1135.25,1185.8,1184.35,1162.97,25684142,2.99E+15,23.67,10914.85,10928.20,10852.20,10906.95
21-01-2019,RELIANCE,EQ,1184.35,1194,1239.95,1188.65,1235,1237.7,1222.77,22038534,2.69E+15,59.8,10919.35,10987.45,10885.75,10961.85
22-01-2019,RELIANCE,EQ,1237.7,1232.85,1246.95,1219.6,1232,1235.15,1234.02,16552819,2.04E+15,11.25,10949.8,10949.80,10864.15,10922.75
23-01-2019,RELIANCE,EQ,1235.15,1233.3,1244.2,1222,1224.45,1226.3,1233.79,8829502,1.09E+15,-0.23,10931.05,10944.80,10811.95,10831.50
24-01-2019,RELIANCE,EQ,1226.3,1225,1253.2,1220.1,1249,1247.45,1240.42,13155185,1.63E+15,6.63,10844.05,10866.60,10798.65,10849.80
25-01-2019,RELIANCE,EQ,1247.45,1250.45,1264.7,1235.4,1247.1,1246,1253.45,8550836,1.07E+15,13.03,10859.75,10931.70,10756.45,10780.55
28-01-2019,RELIANCE,EQ,1246,1250.5,1255.95,1222.4,1230.5,1229.55,1237.32,8569265,1.06E+15,-16.13,10792.45,10804.45,10630.95,10661.55
29-01-2019,RELIANCE,EQ,1229.55,1231,1231.65,1201.35,1214.9,1210.65,1212.83,9328866,1.13E+15,-24.49,10653.7,10690.35,10583.65,10652.20
30-01-2019,RELIANCE,EQ,1210.65,1215,1225,1191.1,1195.75,1195.7,1208.06,7846940,9.48E+14,-4.77,10702.25,10710.20,10612.85,10651.80
31-01-2019,RELIANCE,EQ,1195.7,1202,1229.7,1201,1225.2,1227.15,1220.45,10185347,1.24E+15,12.39,10690.55,10838.05,10678.55,10830.95
01-02-2019,RELIANCE,EQ,1227.15,1234,1255,1227.05,1253.1,1249.95,1240.68,9228965,1.15E+15,20.23,10851.35,10983.45,10813.45,10893.65
04-02-2019,RELIANCE,EQ,1249.95,1247,1296.95,1242.05,1289.5,1290.9,1269.56,11670570,1.48E+15,28.88,10876.75,10927.90,10814.15,10912.25
05-02-2019,RELIANCE,EQ,1290.9,1292,1304.4,1278.6,1288,1291.55,1292.06,9362406,1.21E+15,22.5,10908.65,10956.70,10886.70,10934.35
06-02-2019,RELIANCE,EQ,1291.55,1296.25,1317.65,1294.25,1310.55,1310.25,1309.33,9411585,1.23E+15,17.27,10965.1,11072.60,10962.70,11062.45
07-02-2019,RELIANCE,EQ,1310.25,1310.25,1321.2,1286.1,1288,1290.4,1302.19,9212227,1.20E+15,-7.14,11070.45,11118.10,11043.60,11069.40
08-02-2019,RELIANCE,EQ,1290.4,1284.8,1300.5,1272.25,1277.8,1277.7,1282.97,6505502,8.35E+14,-19.22,11023.5,11041.20,10925.45,10943.60
11-02-2019,RELIANCE,EQ,1277.7,1275.9,1276,1251,1254.5,1253.25,1259.38,7523999,9.48E+14,-23.59,10930.9,10930.90,10857.10,10888.80
12-02-2019,RELIANCE,EQ,1253.25,1251.5,1272.35,1251.5,1255.5,1256.4,1261.8,6399485,8.07E+14,2.42,10879.7,10910.90,10823.80,10831.40
13-02-2019,RELIANCE,EQ,1256.4,1261,1273.95,1235.75,1238.3,1245.95,1258.94,6964042,8.77E+14,-2.86,10786.1,10792.70,10718.75,10746.05
14-02-2019,RELIANCE,EQ,1245.95,1241,1241,1218,1229.1,1224.2,1227.02,6627360,8.13E+14,-31.92,10780.25,10785.75,10620.40,10724.40
15-02-2019,RELIANCE,EQ,1224.2,1229.75,1249.9,1214,1248.1,1244.45,1228.62,9597961,1.18E+15,1.6,10738.65,10759.90,10628.40,10640.95
18-02-2019,RELIANCE,EQ,1244.45,1250,1252.5,1215,1215.65,1220.1,1226.57,9649017,1.18E+15,-2.05,10738.65,10759.90,10628.40,10640.95
19-02-2019,RELIANCE,EQ,1220.1,1218,1239.7,1211.2,1215.6,1216.1,1228.49,6244189,7.67E+14,1.92,10636.7,10722.85,10585.65,10604.35
20-02-2019,RELIANCE,EQ,1216.1,1223.85,1240,1219,1235.55,1234.35,1228.29,6298179,7.74E+14,-0.2,10655.45,10752.70,10646.40,10735.45
21-02-2019,RELIANCE,EQ,1234.35,1236,1257.8,1229.35,1247.3,1246.9,1246.51,10580178,1.32E+15,18.22,10744.1,10808.85,10721.50,10789.85
22-02-2019,RELIANCE,EQ,1246.9,1244.6,1245.3,1226,1231.7,1232.35,1233.91,8755865,1.08E+15,-12.6,10782.7,10801.55,10758.40,10791.65
25-02-2019,RELIANCE,EQ,1232.35,1236,1243,1220.65,1231.3,1232.3,1232.29,7852528,9.68E+14,-1.62,10813.25,10887.10,10788.05,10880.10
26-02-2019,RELIANCE,EQ,1232.3,1209.5,1234.8,1206,1220.2,1220.25,1221.22,10131050,1.24E+15,-11.07,10775.3,10888.75,10729.30,10835.30
27-02-2019,RELIANCE,EQ,1220.25,1228.05,1244.9,1209,1220.65,1223.5,1227.12,11113182,1.36E+15,5.9,10881.2,10939.70,10751.20,10806.65
28-02-2019,RELIANCE,EQ,1223.5,1233.75,1239.85,1226.55,1232,1231.05,1233.07,11286916,1.39E+15,5.95,10865.7,10865.70,10784.85,10792.50
01-03-2019,RELIANCE,EQ,1231.05,1237,1242.35,1222.25,1225,1226.05,1229.08,7922513,9.74E+14,-3.99,10842.65,10877.90,10823.10,10863.50
05-03-2019,RELIANCE,EQ,1226.05,1223.4,1239.8,1218.6,1237.45,1237.65,1229.02,7121509,8.75E+14,-0.06,10864.85,10994.90,10817.00,10987.45
06-03-2019,RELIANCE,EQ,1237.65,1239.8,1273.1,1235.1,1262,1264.8,1257.64,12038231,1.51E+15,28.62,11024.85,11062.30,10998.85,11053.00
07-03-2019,RELIANCE,EQ,1264.8,1264,1279.8,1258.15,1270,1270.25,1271.7,8109259,1.03E+15,14.06,11077.95,11089.05,11027.10,11058.20
08-03-2019,RELIANCE,EQ,1270.25,1266.05,1274.45,1262,1266.9,1267.1,1267.28,6040052,7.65E+14,-4.42,11038.85,11049.00,11008.95,11035.40
11-03-2019,RELIANCE,EQ,1267.1,1270.05,1312,1268,1309.55,1304.1,1291.98,9718840,1.26E+15,24.7,11068.75,11180.90,11059.85,11168.05
12-03-2019,RELIANCE,EQ,1304.1,1316.9,1334,1314.25,1330.85,1331.35,1324.88,11228736,1.49E+15,32.9,11231.35,11320.40,11227.00,11301.20
13-03-2019,RELIANCE,EQ,1331.35,1337,1360,1328.1,1349,1347.3,1339.1,11236048,1.50E+15,14.22,11326.2,11352.30,11276.60,11341.70
14-03-2019,RELIANCE,EQ,1347.3,1349.75,1362,1336.1,1339.5,1341.55,1352.38,10402048,1.41E+15,13.28,11382.5,11383.45,11313.75,11343.25
15-03-2019,RELIANCE,EQ,1341.55,1345,1358.8,1311.2,1323.75,1321.65,1334.04,15893093,2.12E+15,-18.34,11376.85,11487.00,11370.80,11426.85
18-03-2019,RELIANCE,EQ,1321.65,1331,1357.95,1329,1356.5,1350.05,1341.23,10105234,1.36E+15,7.19,11473.85,11530.15,11412.50,11462.20
19-03-2019,RELIANCE,EQ,1350.05,1360,1380,1343.1,1378,1376.55,1362.21,9805318,1.34E+15,20.98,11500.3,11543.85,11451.25,11532.40
20-03-2019,RELIANCE,EQ,1376.55,1377.8,1388,1364,1373.05,1375.45,1376.17,9892823,1.36E+15,13.96,11553.35,11556.10,11503.10,11521.05
22-03-2019,RELIANCE,EQ,1375.45,1372.5,1380.9,1336.7,1345.1,1341.75,1359.14,11465112,1.56E+15,-17.03,11549.2,11572.80,11434.55,11456.90
25-03-2019,RELIANCE,EQ,1341.75,1330.6,1336.85,1316.7,1328,1324.45,1325.16,7951992,1.05E+15,-33.98,11395.65,11395.65,11311.60,11354.25
26-03-2019,RELIANCE,EQ,1324.45,1330.3,1371.6,1330,1369,1367.25,1353.06,9479288,1.28E+15,27.9,11375.2,11496.75,11352.45,11483.25
27-03-2019,RELIANCE,EQ,1367.25,1377.95,1377.95,1344.25,1347,1349.25,1360.73,10094174,1.37E+15,7.67,11531.45,11546.20,11413.00,11445.05
28-03-2019,RELIANCE,EQ,1349.25,1350.25,1369.8,1342.8,1362,1360,1357.34,10482938,1.42E+15,-3.39,11463.65,11588.50,11452.45,11570.00
29-03-2019,RELIANCE,EQ,1360,1370.05,1376.85,1355.1,1363.05,1363.25,1363.56,7699271,1.05E+15,6.22,11625.45 ,11630.35 ,11570.15,11623.90
01-04-2019,RELIANCE,EQ,1363.25,1370,1406.8,1362.55,1391.6,1391.85,1386.73,10098281,1.40E+15,23.17,11665.2,11738.10,11644.75,11669.15
02-04-2019,RELIANCE,EQ,1391.85,1398,1403.1,1380.1,1388.2,1389.7,1390.35,8012636,1.11E+15,3.62,11711.55,11729.35,11655.85,11713.20
03-04-2019,RELIANCE,EQ,1389.7,1392.75,1403,1372,1374.6,1375.2,1390.2,7849461,1.09E+15,-0.15,11735.3,11761.00,11629.15,11643.95
04-04-2019,RELIANCE,EQ,1375.2,1379,1383.7,1347.25,1354.5,1353.05,1360.64,8375674,1.14E+15,-29.56,11660.2,11662.55,11559.20,11598.00
05-04-2019,RELIANCE,EQ,1353.05,1360.95,1363.9,1343,1355.85,1353.9,1352.52,6728239,9.10E+14,-8.12,11638.4,11689.65,11609.50,11665.95
08-04-2019,RELIANCE,EQ,1353.9,1356,1357.5,1323.7,1328,1329.25,1335.09,8723577,1.16E+15,-17.43,11704.35,11710.30,11549.10,11604.50
09-04-2019,RELIANCE,EQ,1329.25,1328.9,1340.7,1321,1338,1334.45,1330.46,9497621,1.26E+15,-4.63,11612.05,11683.90,11569.70,11671.95
10-04-2019,RELIANCE,EQ,1334.45,1337.95,1348,1326.5,1331,1331.4,1337.99,7612711,1.02E+15,7.53,11646.85,11680.05,11571.75,11584.30
11-04-2019,RELIANCE,EQ,1331.4,1332.95,1353,1329,1350,1346.8,1338.41,5741333,7.68E+14,0.42,11592.55,11606.70,11550.55,11596.70
12-04-2019,RELIANCE,EQ,1346.8,1350,1356.9,1336.65,1340,1343.1,1346.08,5919742,7.97E+14,7.67,11612.85,11657.35,11578.80,11643.45
15-04-2019,RELIANCE,EQ,1343.1,1345,1348.95,1335,1339,1340.15,1341.32,4245127,5.69E+14,-4.76,11667,11704.60,11648.25,11690.35
16-04-2019,RELIANCE,EQ,1340.15,1345,1360,1340,1345,1343.75,1349.7,7936553,1.07E+15,8.38,11736.2,11810.95,11731.55,11787.15
18-04-2019,RELIANCE,EQ,1343.75,1375,1389.75,1365,1386.05,1385.95,1379.51,17960482,2.48E+15,29.81,11856.15,11856.15,11738.50,11752.80
22-04-2019,RELIANCE,EQ,1385.95,1360,1367,1341.3,1344,1345.35,1353.82,10792748,1.46E+15,-25.69,11727.05,11727.05,11583.95,11594.45
23-04-2019,RELIANCE,EQ,1345.35,1348,1373,1346,1364.65,1363.85,1362.98,9055300,1.23E+15,9.16,11612.95,11645.95,11564.80,11575.95
24-04-2019,RELIANCE,EQ,1363.85,1370.3,1394.8,1366.25,1389.5,1389.5,1379.35,7360887,1.02E+15,16.37,11601.5,11740.85,11578.85,11726.15
25-04-2019,RELIANCE,EQ,1389.5,1389.1,1412.4,1362.6,1370,1372.4,1391.77,13929820,1.94E+15,12.42,11735.7,11796.75,11624.30,11641.80
26-04-2019,RELIANCE,EQ,1372.4,1375,1395.95,1370.7,1392,1392.8,1383.98,6889444,9.53E+14,-7.79,11683.75,11762.90,11661.75,11754.65
30-04-2019,RELIANCE,EQ,1392.8,1396.4,1396.4,1366.8,1392.45,1392.8,1384.81,10217019,1.41E+15,0.83,11748.75,11756.25,11655.90,11748.15
02-05-2019,RELIANCE,EQ,1392.8,1392,1413.9,1382.1,1403.1,1405.05,1402.33,8682505,1.22E+15,17.52,11725.55,11789.30,11699.55,11724.75
03-05-2019,RELIANCE,EQ,1405.05,1407.95,1417.5,1402.65,1409.9,1408.85,1412.19,6510169,9.19E+14,9.86,11722.6,11770.90,11699.35,11712.25
06-05-2019,RELIANCE,EQ,1408.85,1398,1402.8,1378.1,1382.95,1384.9,1392.39,7237910,1.01E+15,-19.8,11605.8,11632.55,11571.35,11598.25
07-05-2019,RELIANCE,EQ,1384.9,1394.8,1395,1340.2,1341,1343.5,1361.64,8877095,1.21E+15,-30.75,11651.5,11657.05,11484.45,11497.90
08-05-2019,RELIANCE,EQ,1343.5,1340,1340,1292.2,1297.75,1299.45,1313.1,14610543,1.92E+15,-48.54,11478.7,11479.10,11346.95,11359.45
09-05-2019,RELIANCE,EQ,1299.45,1288.8,1288.8,1251.75,1253.15,1256.45,1265.1,19507368,2.47E+15,-48,11322.4,11357.60,11255.05,11301.80
10-05-2019,RELIANCE,EQ,1256.45,1265,1277.7,1245,1245.75,1251.15,1263.56,11226831,1.42E+15,-1.54,11314.15,11345.80,11251.05,11278.90
13-05-2019,RELIANCE,EQ,1251.15,1247.9,1260.8,1227.5,1229.9,1232.05,1246.96,8047801,1.00E+15,-16.6,11258.7,11300.20,11125.60,11148.20
14-05-2019,RELIANCE,EQ,1232.05,1236.5,1269.35,1231.5,1267,1260.45,1252.66,13001004,1.63E+15,5.7,11151.65,11294.75,11108.30,11222.05
15-05-2019,RELIANCE,EQ,1260.45,1273,1278,1250.6,1256,1256.9,1269.53,11163801,1.42E+15,16.87,11271.7,11286.80,11136.95,11157.00
16-05-2019,RELIANCE,EQ,1256.9,1259.95,1271.9,1258.1,1269.2,1265.35,1264.7,6606652,8.36E+14,-4.83,11180.35,11281.55,11143.35,11257.10
17-05-2019,RELIANCE,EQ,1265.35,1267,1276.95,1252,1269,1267.4,1268.85,7898440,1.00E+15,4.15,11261.9,11426.15,11259.85,11407.15
20-05-2019,RELIANCE,EQ,1267.4,1313.6,1337.7,1303.5,1328.55,1325.9,1319.23,12333937,1.63E+15,50.38,11651.9,11845.20,11591.70,11828.25
21-05-2019,RELIANCE,EQ,1325.9,1332.2,1367,1330.05,1339.9,1339.8,1348,13872055,1.87E+15,28.77,11863.65,11883.55,11682.80,11709.10
22-05-2019,RELIANCE,EQ,1339.8,1345.65,1359.7,1335.1,1344,1340.4,1345.18,11287400,1.52E+15,-2.82,11727.95,11784.80,11682.40,11737.90
23-05-2019,RELIANCE,EQ,1340.4,1372,1392,1325,1336,1333.9,1364.45,17722514,2.42E+15,19.27,11901.3,12041.15,11614.50,11657.05
24-05-2019,RELIANCE,EQ,1333.9,1348,1353.8,1316.5,1338,1336.85,1334.73,10180759,1.36E+15,-29.72,11748,11859.00,11658.10,11844.10
27-05-2019,RELIANCE,EQ,1336.85,1337.1,1337.5,1307,1313.2,1310.65,1322.83,7349720,9.72E+14,-11.9,11855.5,11957.15,11812.40,11924.75
28-05-2019,RELIANCE,EQ,1310.65,1319.8,1334.8,1313.35,1330,1323.75,1323.88,19472659,2.58E+15,1.05,11958.35,11958.55,11864.90,11928.75
29-05-2019,RELIANCE,EQ,1323.75,1321,1333.3,1304.15,1315.6,1313.05,1321.09,7112830,9.40E+14,-2.79,11905.8,11931.90,11836.80,11861.10
30-05-2019,RELIANCE,EQ,1313.05,1316.25,1342,1316.25,1330,1329.75,1329.55,10740841,1.43E+15,8.46,11865.3,11968.55,11859.40,11945.90
31-05-2019,RELIANCE,EQ,1329.75,1337.9,1341.9,1320.2,1330.1,1330.15,1330.68,11760178,1.56E+15,1.13,11999.8,12039.25,11829.45,11922.80
03-06-2019,RELIANCE,EQ,1330.15,1335,1367.25,1321.2,1364,1360.2,1344.47,8483610,1.14E+15,13.79,11953.75,12103.05,11920.10,12088.55
04-06-2019,RELIANCE,EQ,1360.2,1357.45,1374.25,1348.1,1353,1351.65,1358.17,7059911,9.59E+14,13.7,12052.65,12095.20,12005.85,12021.65
06-06-2019,RELIANCE,EQ,1351.65,1361.9,1361.9,1321.1,1326.15,1327.35,1335.47,7664319,1.02E+15,-22.7,12039.8,12039.80,11830.25,11843.75
07-06-2019,RELIANCE,EQ,1327.35,1325.95,1327.25,1305.6,1311,1314.9,1314.55,6730595,8.85E+14,-20.92,11865.2,11897.50,11769.50,11870.65
10-06-2019,RELIANCE,EQ,1314.9,1320.9,1327,1310.1,1320.5,1319.15,1319.5,5380148,7.10E+14,4.95,11934.9,11975.05,11871.75,11922.70
11-06-2019,RELIANCE,EQ,1319.15,1321.85,1334.5,1318,1329.55,1329.15,1327.51,5253790,6.97E+14,8.01,11959.85,12000.35,11904.35,11965.60
12-06-2019,RELIANCE,EQ,1329.15,1334.7,1338.4,1325,1333.2,1332.15,1332.57,4707716,6.27E+14,5.06,11962.45,11962.45,11866.35,11906.20
13-06-2019,RELIANCE,EQ,1332.15,1330,1334.7,1308.65,1323.65,1327.25,1322.47,7171189,9.48E+14,-10.1,11873.9,11931.35,11817.05,11914.05
14-06-2019,RELIANCE,EQ,1327.25,1321.9,1325,1309.4,1320,1317.55,1316.01,6831331,8.99E+14,-6.46,11910.1,11911.85,11797.70,11823.30
17-06-2019,RELIANCE,EQ,1317.55,1320,1320,1278.5,1282.25,1282.3,1291.9,6815554,8.81E+14,-24.11,11844,11844.05,11657.75,11672.15
18-06-2019,RELIANCE,EQ,1282.3,1278.9,1287.95,1269.1,1278.5,1281,1279.9,7679193,9.83E+14,-12,11677.05,11727.20,11641.15,11691.50
19-06-2019,RELIANCE,EQ,1281,1286.9,1302,1262.6,1282,1277.35,1284.31,6625604,8.51E+14,4.41,11744.45,11802.50,11625.10,11691.45
20-06-2019,RELIANCE,EQ,1277.35,1280,1300,1278,1299.9,1296.75,1288.38,4914012,6.33E+14,4.07,11653.65,11843.50,11635.05,11831.75
21-06-2019,RELIANCE,EQ,1296.75,1295.95,1296,1275.55,1278.7,1279.5,1282.04,10623098,1.36E+15,-6.34,11827.6,11827.95,11705.10,11724.10
24-06-2019,RELIANCE,EQ,1279.5,1272.15,1276.45,1257.1,1261.85,1262.4,1264.03,5150998,6.51E+14,-18.01,11725.8,11754.00,11670.20,11699.65
25-06-2019,RELIANCE,EQ,1262.4,1258.9,1298,1254.25,1295.4,1295.85,1281.36,6842363,8.77E+14,17.33,11681,11814.40,11651.00,11796.45
26-06-2019,RELIANCE,EQ,1295.85,1291,1304.6,1286.35,1291.9,1294.15,1295.88,5299942,6.87E+14,14.52,11768.15,11871.85,11757.55,11847.55
27-06-2019,RELIANCE,EQ,1294.15,1293.15,1296.9,1271,1276,1274.15,1281.11,11385972,1.46E+15,-14.77,11860.85,11911.15,11821.05,11841.55
28-06-2019,RELIANCE,EQ,1274.15,1277.1,1282.85,1248.65,1254,1253.1,1261.89,8659721,1.09E+15,-19.22,11861.15,11871.70,11775.50,11788.85
01-07-2019,RELIANCE,EQ,1253.1,1258.05,1272.65,1246.45,1268.9,1268.85,1263.04,6162080,7.78E+14,1.15,11839.9,11884.65,11830.80,11865.60
02-07-2019,RELIANCE,EQ,1268.85,1273.95,1281,1263.3,1279,1278.5,1272.92,4638751,5.90E+14,9.88,11890.3,11917.45,11814.70,11910.30
03-07-2019,RELIANCE,EQ,1278.5,1282.9,1286.5,1275.05,1282,1282.55,1281.62,4026032,5.16E+14,8.7,11932.15,11945.20,11887.05,11916.75
04-07-2019,RELIANCE,EQ,1282.55,1281.4,1291,1280,1284,1284,1285.9,4275148,5.50E+14,4.28,11928.8,11969.25,11923.65,11946.75
05-07-2019,RELIANCE,EQ,1284,1285.1,1290.5,1260,1262.9,1263.35,1275.14,4995344,6.37E+14,-10.76,11964.75,11981.75,11797.90,11811.15
08-07-2019,RELIANCE,EQ,1263.35,1258,1268.1,1248.2,1252.5,1252.05,1256.53,6404544,8.05E+14,-18.61,11770.4,11771.90,11523.30,11558.60
09-07-2019,RELIANCE,EQ,1252.05,1248.95,1283.5,1245.5,1283,1280.1,1272.67,8016757,1.02E+15,16.14,11531.6,11582.55,11461.00,11555.90
10-07-2019,RELIANCE,EQ,1280.1,1280.05,1289.35,1268.7,1277.1,1278.85,1277.53,5494315,7.02E+14,4.86,11536.15,11593.70,11475.65,11498.90
11-07-2019,RELIANCE,EQ,1278.85,1287,1289.8,1279.3,1280.5,1281.55,1284.68,3935460,5.06E+14,7.15,11561.45,11599.00,11519.50,11582.90
12-07-2019,RELIANCE,EQ,1281.55,1283,1300,1278.05,1278.55,1280.5,1292.37,7174054,9.27E+14,7.69,11601.15,11639.55,11538.60,11552.50
15-07-2019,RELIANCE,EQ,1280.5,1285,1289.5,1270.35,1276.5,1276.1,1276.79,4873164,6.22E+14,-15.58,11614.75,11618.40,11532.30,11588.35
16-07-2019,RELIANCE,EQ,1276.1,1279.95,1294.9,1277.05,1292.1,1293,1285.92,4604019,5.92E+14,9.13,11596.65,11670.05,11573.95,11662.60
17-07-2019,RELIANCE,EQ,1293,1294.3,1297,1280,1280.5,1281.85,1287.12,4334958,5.58E+14,1.2,11670.75,11706.65,11651.15,11687.50
18-07-2019,RELIANCE,EQ,1281.85,1282,1286.4,1258,1264.9,1261.85,1269.25,5459896,6.93E+14,-17.87,11675.6,11677.15,11582.40,11596.90
19-07-2019,RELIANCE,EQ,1261.85,1268.2,1272.95,1242.7,1253,1249,1256.85,7468515,9.39E+14,-12.4,11627.95,11640.35,11399.30,11419.25
22-07-2019,RELIANCE,EQ,1249,1251,1284.5,1227.3,1278.1,1280.5,1262.08,13300153,1.68E+15,5.23,11392.85,11398.15,11301.25,11346.20
23-07-2019,RELIANCE,EQ,1280.5,1285,1293.9,1260.4,1275,1273.55,1281.65,9287951,1.19E+15,19.57,11372.25,11398.15,11302.80,11331.05
24-07-2019,RELIANCE,EQ,1273.55,1273.5,1278.8,1253.55,1260,1259.1,1261.14,6943982,8.76E+14,-20.51,11322.45,11359.75,11229.80,11271.30
25-07-2019,RELIANCE,EQ,1259.1,1264,1269.05,1227,1235,1231.5,1245.25,9968545,1.24E+15,-15.89,11290.4,11361.40,11239.35,11252.15
26-07-2019,RELIANCE,EQ,1231.5,1231.5,1242.5,1210,1217,1213.8,1222.79,9320481,1.14E+15,-22.46,11247.45,11307.60,11210.05,11284.30
29-07-2019,RELIANCE,EQ,1213.8,1216.9,1222,1205.1,1211.4,1210.95,1212.37,8058035,9.77E+14,-10.42,11307.5,11310.95,11152.40,11189.20
30-07-2019,RELIANCE,EQ,1210.95,1213.95,1220,1175.95,1177.6,1180.9,1199.24,9533344,1.14E+15,-13.13,11213.7,11267.45,11072.65,11085.40
31-07-2019,RELIANCE,EQ,1180.9,1175.75,1185,1162.4,1165.2,1166.25,1173.86,9705619,1.14E+15,-25.38,11034.05,11145.30,10999.40,11118.00
01-08-2019,RELIANCE,EQ,1166.25,1163.4,1188.2,1150.35,1185.75,1180.25,1163.85,10344862,1.20E+15,-10.01,11060.2,11076.75,10881.00,10980.00
